AnimalName,Breed,Age,Weight_kg,MedicalHistory,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,priority_score
Dog,Rottweiler,11.0,38.9,Allergies,Lepatomegaly,Splenomegaly,Vomiting,Swollen,Shaking oh head,9
Dog,Bulldog,5.9,17.0,Skin conditions history,Fever,Fever,Fever,Sneezing,Weight loss,6
Dog,Yorkshire Terrier,8.0,3.5,No previous conditions,Trembling,Stiffness,White mark on the muscle,Loss of vitamin E,Weakness,7
Dog,Labrador Retriever,7.0,32.3,No previous conditions,Weight loss,Vomiting,Anorexia,Sneezing,Vomiting,8
Dog,German Shepherd,13.4,37.7,Recent surgery,Fever,Diarrhea,Coughing,Tiredness,Pains,9
Dog,Bulldog,11.3,22.3,Previous kidney disease,Fever,Loss of appetite,Ear infection,Depression,Nasal Discharge,8
Dog,Bulldog,4.3,24.8,Skin conditions history,Sores on lip,Infection,Sores on lower leg and teats,Lesion,Pain,5
Dog,German Shepherd,5.5,33.2,Recent surgery,thirst,loss of appetite,ruffled feathers,Diarrhea,Closed eyes,0
Dog,Mixed Breed,2.9,22.7,Vaccinated,Pain,Weight loss,Weakness,Signs in rams,Dry skin,0
Dog,Boxer,7.4,20.4,No previous conditions,Vomiting,Foul Smelling,Weight loss,Pain,Pain,8
Dog,German Shepherd,0.8,35.9,Skin conditions history,Blurry vision,watery eyes,dizziness and fainting,Excessive blood loss,slow growth,10
Dog,Beagle,8.2,21.8,No previous conditions,Weakness,Diarrhea,Tremors,Weight loss,Vomiting,8
Dog,Bulldog,0.5,18.5,Previous heart condition,Fever,Weakness,Anorexia,Flat ribs,Flatulence,9
Dog,Poodle,5.0,5.3,Not vaccinated,Extreme thirst,Pain,Hydrophobia,Pain,Weight loss,10
Dog,Beagle,13.0,26.5,Recent surgery,Ulcers,Back Pain,Tarry Stool,Enlarged lymph nodes,Diarrhea,10
Dog,Poodle,2.8,5.5,Not vaccinated,Jaundice,Loss of appetite,Rough Hair coat,Coughing,Death,0
Dog,Beagle,11.1,28.4,Parasite history,Coughing,dry or tacky gums,Weakness,Pain,Vomiting,9
Dog,Yorkshire Terrier,7.4,6.5,Dental issues,Pain,Swollen lymph nodes,Swelling,Weight loss,Fever,7
Dog,Golden Retriever,6.6,44.4,Not vaccinated,loss of appetite,thirst,ruffled feathers,Closed eyes,Diarrhea,0
Dog,Bulldog,6.0,21.6,Chronic illness,Weight loss,Carcass decomposes,Inability to stand,Weakness,Pain,0
Dog,Golden Retriever,6.5,45.0,Chronic illness,Coughing,Excess sleeping,Lethargy,Anorexia,Diarrhea,8
Dog,Mixed Breed,3.2,23.1,Dental issues,Sneezing,Lethargy,Anversion to light,Torticollis,Lethargy,9
Dog,Labrador Retriever,9.6,28.5,Vaccinated,loss in weight,emaciation,loss of appetite,Weakness,diarrhoea,8
Dog,Boxer,1.7,30.3,Previous heart condition,Fever,Difficulty breathing,Enlarged lymph nodes or Swelling,Thrist and urination,Weight loss,10
Dog,Labrador Retriever,15.0,42.1,Allergies,Fever,Red and inflammation ear,Weight loss,Lethargy,Diarrhea,7
Dog,German Shepherd,6.1,33.6,Allergies,Fever,Sneezing,Green Dropping,Fever,Weakness,0
Dog,Rottweiler,2.3,25.0,Parasite history,Difficulty breathing,Fever,Sneezing,Coughing,Lethargy,10
Dog,Yorkshire Terrier,3.2,7.0,Vaccinated,Firm,Coughing,Fever,Lethargy,Excessive eye watering,6
Dog,German Shepherd,5.6,35.4,Chronic illness,Stillbirth,Pain,Abortion,Weak kids,Mummification,0
Dog,Beagle,7.2,26.8,Recent surgery,difficulty moving and eating,Sneezing,Vomiting,Anorexia,Head tilt,9
Dog,Poodle,2.9,6.0,Not vaccinated,Coughing,Rough Hair coat,Death,Loss of appetite,Jaundice,0
Dog,Labrador Retriever,11.6,25.0,Recent surgery,Diarrhea,Pain,Sneezing,Lethargy,Vomiting,8
Dog,Beagle,2.3,21.7,No previous conditions,Normal appetite,Diarrhea,Swelling may occur under jaw,Weight loss,Drop in milk production,0
Dog,German Shepherd,4.6,31.0,Previous kidney disease,Vomiting,Pain,Coughing,Weakness,Signs in ewe,0
Dog,Boxer,10.3,26.1,Previous heart condition,Diarrhea,Anorexia,Tender to touch,Weight loss,Anorexia,9
Dog,Labrador Retriever,4.3,35.1,Previous heart condition,Epistaxis,Pain,Pain,Lethargy,Septic Arthritis,9
Dog,German Shepherd,12.5,31.4,Dental issues,Fetopelvic dispropotion,Uteria inertia,Malpresentation,Death,Pains,0
Dog,Bulldog,7.9,28.3,Not vaccinated,Fever,Diarrhea,Enteritis,Weight loss,Stomach  cramps,7
Dog,German Shepherd,2.7,27.1,Chronic illness,Fever,Difficulty breathing,Poor Appetite,Eye and Skin change,Unable to exercise,10
Dog,Labrador Retriever,12.2,34.4,Previous kidney disease,Sneezing,Diarrhea,Lethargy,Lack of coordination,Weight loss,9
Dog,Poodle,13.5,3.0,Skin conditions history,Lethargy,Pain,Blue Eye,Coughing,Fever,8
Dog,Bulldog,10.3,17.4,Previous heart condition,Fever,weakened legs,los of the ability to walk,Mammary glads,Fluif filled blisters,10
Dog,Rottweiler,5.8,31.1,Chronic illness,Weakness,Coughing,Pain,Fever,Pain,8
Dog,Poodle,8.7,4.0,Recent surgery,Weakness,Abdominal destention,Weight loss,Gums,Nesting behaviour,10
Dog,German Shepherd,2.7,37.1,Allergies,Vaginal Discharge,Sneezing,Pain,Coughing,Vomiting,9
Dog,Rottweiler,5.9,38.3,Allergies,Coughing,Lethargy,Anorexia,Vomiting,Diarrhea,7
Dog,Golden Retriever,5.2,28.5,Recent surgery,Pain,Coughing,Pain,Lethargy,Weight loss,8
Dog,Yorkshire Terrier,5.3,7.5,Dental issues,Decreased milk,Holding limbs off the ground,Weight loss,Lameness,Wool production,0
Dog,Mixed Breed,2.1,11.7,Vaccinated,Sneezing,Undigested seeds,Lethargy,Lethargy,Vomiting,6
Dog,German Shepherd,9.4,41.4,Previous heart condition,Vomiting,Pain,Pain,Coughing,Lethargy,9
Dog,Labrador Retriever,5.3,27.4,Recent surgery,Diphtherictic,Lethargy,Raised growth or bump,Weakness,Sneezing,0
Dog,Bulldog,11.6,26.6,Previous heart condition,Diarrhea,Weight loss,Fever,Coughing,Lethargy,9
Dog,Labrador Retriever,13.0,39.4,Parasite history,Diarrhea,Sneezing,Anorexia,Anorexia,Weakness,8
Dog,Rottweiler,1.8,38.7,No previous conditions,Coughing,Fever,Weight loss,Vomiting,Willnot run to jump,7
Dog,Boxer,12.5,25.3,Parasite history,Pain,Lethargy,Fever,Join pains,Lethargy,8
Dog,German Shepherd,4.9,37.7,Recent surgery,loss of appetite,thirst,ruffled feathers,Closed eyes,Diarrhea,0
Dog,Rottweiler,4.2,28.2,Allergies,Anorexia,feline infections,Fever,Vomiting,Fever,0
Dog,Beagle,8.8,30.0,Previous kidney disease,Sleeping Excessively,Diarrhea,Anorexia,Appetite,Diarrhea,9
Dog,German Shepherd,2.8,28.9,Chronic illness,Fever,Difficulty breathing,Poor Appetite,Eye and Skin change,Unable to exercise,10
Dog,Labrador Retriever,0.5,25.0,Previous heart condition,Eye disharge,Vomiting,Erythema,Lethargy,Weight loss,9
Dog,Rottweiler,13.5,34.7,Previous kidney disease,Diarrhea,Clouded cornea,Sneezing,Blue colored lip,Fever,10
Dog,Mixed Breed,8.5,5.3,Parasite history,Anorexia,Vomiting,Decreased growth of bone,Seizuers,Diarrhea,10
Dog,Mixed Breed,10.3,5.0,Previous kidney disease,Pain,Distress,Weakness,Lethargy,Lethargy,9
Dog,Boxer,0.9,26.5,Chronic illness,swollen,Milk getting out more watery,hot udder,red-colored,Milk getting out more thick,7
Dog,German Shepherd,12.6,31.4,Recent surgery,Pains,stop eating,stop drinking,change their normal behaviour,Lameness,10
Dog,Poodle,0.5,8.2,Parasite history,Lethargy,Pain,Weakness,Lethargy,Pain,8
Dog,Beagle,0.9,19.2,Not vaccinated,Fever,Loss of Appetite,Scartches,Death,Pains,0
Dog,Rottweiler,8.0,41.4,Allergies,Weakness,Weight loss,Sneezing,Mouth lesion,Sneezing,8
Dog,Poodle,14.1,5.9,Chronic illness,Weakness,Weight loss,Stealing,Weight loss,Fever,8
Dog,Yorkshire Terrier,8.0,11.3,Not vaccinated,Enlarged Thymus,Obstructed Lungs,Lethargy,Skin rashes,Weight loss,10
Dog,Rottweiler,3.0,32.9,Skin conditions history,Pain,Weakness,Itchiness,Pain,Pain,7
Dog,German Shepherd,13.9,26.4,Parasite history,Weight loss,Lesions on ear,Diarrhea,Sneezing,Pain,8
Dog,Rottweiler,14.6,38.9,Chronic illness,confusion,Nasal discharge,dizziness and fainting,loss of alertness,Bleeding from other parts of the body,10
Dog,Mixed Breed,11.5,15.9,Skin conditions history,Weight loss,Scartching ear,Weight loss,Lethargy,Vomiting,8
Dog,Bulldog,11.7,20.5,Vaccinated,Lethargy,Anorexia,Lossened Teeth,Sneezing,Fever,8
Dog,Mixed Breed,3.9,34.7,Allergies,Anorexia,Rubbing eye,Paresis,Fever,Diarrhea,9
Dog,Rottweiler,11.7,45.0,Previous kidney disease,Lepatomegaly,Swollen,Vomiting,Splenomegaly,Shaking oh head,10
Dog,Poodle,8.9,9.9,Not vaccinated,Anorexia,Diarrhea,Anorexia,Fever,Weakness,8
Dog,Poodle,13.6,3.0,Chronic illness,Diarrhea,Sneezing,Anorexia,Pox lesion,Weight loss,7
Dog,Poodle,10.7,4.5,Vaccinated,Fever,Willnot run to jump,Weight loss,Weakness,Pain,8
Dog,Bulldog,13.3,20.0,Vaccinated,Vomiting,Shallow breathing,Pain,Shivering,Weight loss,10
Dog,German Shepherd,9.9,43.5,Vaccinated,Diarrhea,Fever,Lethargy,Coughing,Weakness,7
Dog,Labrador Retriever,11.9,32.3,Previous heart condition,Vomiting,Weight loss,morbidity,Fever,Beak overgrowth,0
Dog,German Shepherd,1.9,37.3,Previous kidney disease,Diarrhea,Fever,Weight loss,Weight loss,Pain,8
Dog,Bulldog,4.2,20.8,No previous conditions,Weakness,Pain,Sneezing,Sneezing,lack of vocalizations,7
Dog,Yorkshire Terrier,9.9,6.9,Parasite history,Fever,Weightloss,Dyspnea,Coughing,Lethargy,10
Dog,Rottweiler,3.1,45.0,Recent surgery,Diarrhea,Acting unnaturally tame,Sore,Anorexia,Weakness,8
Dog,Rottweiler,3.0,37.8,Vaccinated,Coughing,Pain,Anorexia,Fever,Weight loss,7
Dog,Boxer,0.9,26.5,Chronic illness,Puffed_up Feather,Seizures,Headache,Half-closed eye,Less Eat,10
Dog,Rottweiler,9.5,42.4,Recent surgery,Apathy,Depression,Dilation of duodenum,Cloacal pasting,Congestion,0
Dog,Poodle,9.1,7.7,No previous conditions,Fever,Fever,Coughing,Skin colour change,Discharge from ear,7
Dog,German Shepherd,3.9,41.8,Skin conditions history,Fever,Loss of  appetite,Reduce Energy,Lameness,Swelling of joints,8
Dog,Labrador Retriever,10.6,44.5,Not vaccinated,Abortion on late pregancy,Stillbirth,Retained Placenda,Endomeritis,Decrease appetite,9
Dog,Mixed Breed,11.9,25.5,Recent surgery,Nible at their wool,Sneezing,Weight loss,Anorexia,Diarrhea,0
Dog,Bulldog,9.4,27.8,No previous conditions,Fever,Loss of  appetite,Coughing,Lethargy,Joint Pain,8
Dog,Boxer,14.8,18.2,Dental issues,Overweight,Depression,Loss of Appetite,Ruffled feathers,Diarrhea,0
Dog,German Shepherd,1.3,32.0,Previous kidney disease,Vomiting,Anorexia,Sneezing,Weight loss,Sneezing,9
Dog,Mixed Breed,5.6,26.1,No previous conditions,Vomiting,Weight loss,Pain,Inflammation,Weakness,8
Dog,Beagle,7.7,27.6,Skin conditions history,Puffed_up Feather,Weight loss,Diarrhea,Fever,Diarrhea,0
Dog,Golden Retriever,9.8,27.1,Recent surgery,Fever,Respiratory distress,Mucous discharge,Reduce feed,Weight gain,10
Dog,Yorkshire Terrier,4.1,7.3,Chronic illness,Nosebleed ,Fever,Fever,Coughing,Inability to stand,10
Dog,Rottweiler,8.7,37.2,Recent surgery,Apathy,Depression,Dilation of duodenum,Cloacal pasting,Congestion,9
Dog,Mixed Breed,9.9,22.3,Skin conditions history,Fever,Anorexia,Fever,Fever,Sneezing,7
Dog,German Shepherd,8.7,37.3,Recent surgery,Swollen lymph nodes,Difficulty walking,Watery Stool,Lethargy,Vaginal Discharge,9
Dog,Golden Retriever,0.8,37.2,Skin conditions history,Bad breath,Pawing at the face or nose,cough ,Sneezing,Bleeding from the nose,8
Dog,Yorkshire Terrier,11.9,5.5,Dental issues,Dribbling of saliva,Fever,Moist and painfull,Inability of Swalllon Feeding,Difficulty in breathing,10
Dog,Yorkshire Terrier,11.5,8.3,Previous kidney disease,Vomiting,Vomiting,Anorexia,Coughing,Weakness,9
Dog,Golden Retriever,2.9,42.3,Parasite history,Sudden death,Seizuers,Hyperesthesia,Respiratory distress,Fever,0
Dog,Bulldog,4.4,24.7,Previous kidney disease,Fever,Diarrhea,Vomiting,Stomach cramps,Nausea,7
Dog,Poodle,2.9,5.3,Not vaccinated,Jaundice,Loss of appetite,Rough Hair coat,Coughing,Death,0
Dog,Rottweiler,6.5,29.4,Vaccinated,Pains,Pawing at bedding,Stealing,Isolation from flock,Nesting behaviour,3
Dog,Bulldog,6.3,24.7,Vaccinated,Fever,Loss of appetite,Lameness,Rump,Weight Loss,7
Dog,Boxer,10.0,26.7,Dental issues,Weight loss,Fever,Production of mucus,Coughing,Paresis,9
Dog,Rottweiler,8.1,30.8,Not vaccinated,Sneezing,Lethargy,Diarrhea,Vomiting,Oedema,8
Dog,Poodle,3.2,4.8,Previous kidney disease,Lethargy,Anorexia,Half-closed eye,Dirty,Lethargy,6
Dog,Poodle,3.6,4.4,Vaccinated,Coughing,Fever,Vomiting,depression,Vomiting,7
Dog,Bulldog,11.5,19.8,No previous conditions,paresis,paralysis,Weakness,Stomach cramps,Diarrhea,10
Dog,Yorkshire Terrier,11.9,4.1,Previous kidney disease,Pox lession on skin,Fever,Skin reashes,Mortality varies,Nasal discharge,0
Dog,Labrador Retriever,11.4,34.9,Parasite history,Weight loss,Weakness,Lethargy,Coughing,Anorexia,8
Dog,Golden Retriever,8.8,30.0,Chronic illness,Continuous loss of weight,Sneezing,Fever,Pain,Pain,8
Dog,Yorkshire Terrier,8.7,5.8,Previous heart condition,Diarrhea,Pain,Vomiting,Occular discharge,Fever,7
Dog,Beagle,7.6,22.7,Dental issues,Coughing,Weakness,Lethargy,Fever,Anorexia,8
Dog,Boxer,3.8,18.1,No previous conditions,Unable To Eat,Lossened Teeth,Bloody Drool,Facial Swelling,Abdominal pain,8
Dog,German Shepherd,13.8,28.7,Recent surgery,Production of mucus,"facial swelling,",Coughing ,Fatigue,panting,9
Dog,Golden Retriever,2.4,31.3,Skin conditions history,Fluif Faeces on blood and muscle,Sudden Death,Blooody Fluid,Red Diarrhea,Faeces are streake with blood,0
Dog,German Shepherd,5.8,26.2,Not vaccinated,Hair loss,Dandruff,Darkened skin,Crusting of the skin,Ulcerated skin,4
Dog,Boxer,2.3,15.0,Chronic illness,Sneezing,Diarrhea,Coughing,Vomiting,Diarrhea,6
Dog,Bulldog,7.0,22.8,Previous heart condition,Diarrhea,Vomiting,Pain,Weight loss,Vomiting,8
Dog,Rottweiler,8.7,26.4,Vaccinated,Coughing,Difficulty in breathing,Fever,Sneezing,Rub,10
Dog,Golden Retriever,9.6,45.0,No previous conditions,Weight loss,Coughing,Facial edema,eye discharges,Fever,8
Dog,Labrador Retriever,7.2,25.3,Previous heart condition,Bluish white opacity,Aversion to light,Tear produce,Blindness,weakness,9
Dog,Boxer,2.7,24.2,Skin conditions history,Lesions in the nasal cavity,Lesions on nose,Nose Bleeds,Noisy Breathing,Lesions on nose,8
Dog,Mixed Breed,6.5,13.2,Skin conditions history,Death,Muscular Spasms,Hyperexcitability,Gums,Pains,0
Dog,Poodle,2.7,5.5,Previous kidney disease,Fever,Anorexia,Production of mucus,Weakness,Anorexia,7
Dog,Golden Retriever,2.8,33.7,No previous conditions,Pain,Appetite,Ruffled Coat,Pain,Viability,0
Dog,Boxer,10.2,23.3,Skin conditions history,Diarrhea,Vomiting,Vomiting,Lethargy,Pain,8
Dog,Bulldog,2.5,18.4,Dental issues,Rhinitis,Pain,Anorexia,Changes in outer layer skin,Weight loss,6
Dog,Labrador Retriever,6.4,31.0,Skin conditions history,Diarrhea,Facial defects,Fever,Vomiting,Anorexia,9
Dog,German Shepherd,8.7,43.1,Recent surgery,Lethargy,Weakness,Diarrhea,Pain,Lack of pigmentation,7
Dog,Beagle,2.3,20.2,Recent surgery,Inappentence,Tremors of the head,Weight loss,Diarrhea,Dehydration,9
Dog,Golden Retriever,2.2,39.1,No previous conditions,Anorexia,Lethargy,Coughing,Anorexia,Anorexia,7
Dog,Yorkshire Terrier,5.4,8.2,Not vaccinated,Anorexia,Lethargy,Weakness,Diarrhea,Anorexia,9
Dog,Rottweiler,0.5,31.1,Not vaccinated,Papules appear on teats anad udder,Weight loss,Air sacculitis,Weakness,Anorexia,0
Dog,Golden Retriever,6.6,40.2,Previous heart condition,droopy wings,droopy wings,cough,twisted neck,sneeze,0
Dog,Boxer,1.0,18.3,Not vaccinated,Diarrhea,Diarrhea,Weakness,Diarrhea,Weight loss,9
Dog,German Shepherd,15.0,42.2,No previous conditions,Fever,Lethargy,Fatigue,Lame,Sneezing,8
Dog,Labrador Retriever,7.9,32.3,Vaccinated,Anorexia,Weakness,Weight loss,Vomiting,Weakness,8
Dog,Rottweiler,6.9,34.8,Previous heart condition,Thick Crusting,Anorexia,Weight loss,Lying on the side,Weight loss,9
Dog,German Shepherd,10.5,33.4,Recent surgery,Dyspnea,Difficulty in breathing,Coughing,Lethargy,Nasal Discharge,10
Dog,Rottweiler,1.6,38.6,Parasite history,Beak overgrowth,sweating,Diarrhea,Half-closed eye,Weakness,0
Dog,German Shepherd,8.7,45.0,No previous conditions,Bubbles in the mouth,Sneezing,Lethargy,Pain,Pain,8
Dog,Mixed Breed,5.0,6.4,Previous kidney disease,Reluctant Move,Loss of Appetite,Lameness,Death,Weakness,10
Dog,Poodle,11.3,4.4,Dental issues,Lethargy,Anorexia,Lethargy,Sour Throat,Anorexia,6
Dog,Poodle,9.3,5.9,Allergies,Anorexia,Diarrhea,Pain,Warm,Weight loss,7
Dog,Poodle,15.0,4.8,Skin conditions history,Weakness,Weight loss,Vomiting,Vomiting,Lethargy,8
Dog,Yorkshire Terrier,5.8,3.4,Skin conditions history,Fetopelvic dispropotion,Uteria inertia,Malpresentation,Death,Pains,10
Dog,German Shepherd,13.6,43.5,Previous kidney disease,Restlessness,Weakness,Blue straws,Death,Pain,10
Dog,Bulldog,9.7,25.9,No previous conditions,Fever,Loss of  appetite,Coughing,Lethargy,Joint Pain,7
Dog,Labrador Retriever,10.0,28.5,Parasite history,Hemopytsis,Diarrhea,Asymptomatic,Death,Epistaxis,10
Dog,Poodle,4.6,6.6,Vaccinated,Coughing,Anorexia,Loss of eat,Weakness,Pain,7
Dog,German Shepherd,15.0,42.5,Previous kidney disease,Fever,Milk getting out more watery,Coughing,Lethargy,Anorexia,8
Dog,Mixed Breed,2.0,26.9,Parasite history,Facial Swelling,Bloody Drool,Foul Breath,Unable To Eat,Lossened Teeth,8
Dog,Mixed Breed,12.3,33.2,Not vaccinated,Diarrhea,Weakness,Coughing,Skin colour change,Anorexia,9
Dog,Labrador Retriever,12.6,27.1,Chronic illness,Fever,Diarrhea,Abdominal pain,Stiffness,Severe weekness and depression,9
Dog,Poodle,8.9,6.8,Vaccinated,Fever,Death,Coughing,Dyspnea,Anorexia,10
Dog,Boxer,3.5,14.5,Chronic illness,Facial Swelling,Bloody Drool,Abdominal pain,Unable To Eat,Lossened Teeth,8
Dog,Beagle,13.6,29.6,No previous conditions,Watering,No appp,Vomiting,Lethargy,Dehydration,8
Dog,Rottweiler,13.6,35.0,Skin conditions history,Lethargy,Weight loss,Coughing,Lethargy,Pain,7
Dog,Golden Retriever,12.9,29.8,Recent surgery,Gastritis,Discharge,respiratory noise,Sneezing,Pain,8
Dog,Beagle,2.3,19.8,Recent surgery,Diarrhea,Weight loss,Dehydration,Tremors of the head,Inappentence,9
Dog,Yorkshire Terrier,13.3,7.9,No previous conditions,Fever,weakened legs,los of the ability to walk,Weight loss,Lameness,9
Dog,Golden Retriever,1.8,44.7,Parasite history,Fever,Dysentery,Swelling,Immediate death,Pain,10
Dog,Poodle,4.5,6.9,Skin conditions history,Sneezing,Sneezing,Diarrhea,Throat and Ear pain,Weakness,6
Dog,Boxer,12.9,22.1,Previous heart condition,Lethargy,Sneezing,Diarrhea,Lethargy,Lethargy,8
Dog,Yorkshire Terrier,2.9,6.7,Chronic illness,Watering of eyes,Diarrhea,Lethargy,Gas,Anorexia,5
Dog,Poodle,8.4,4.6,Previous kidney disease,Weight loss,Red Tinge,Pain,Pain,Sneezing,7
Dog,Golden Retriever,3.7,35.9,Chronic illness,Dyspnea,Difficulty in breathing,Coughing,Lethargy,Nasal Discharge,10
Dog,Poodle,2.7,10.0,Skin conditions history,Coughing,Anorexia,Fever,Fever,Pink eye,6
Dog,Poodle,4.1,9.6,Not vaccinated,Sneezing,Pain,Pain,Weight loss,Diarrhea,6
Dog,Mixed Breed,5.9,11.4,Skin conditions history,Diarrhea,Fever,Lethargy,Coughing,Lethargy,6
Dog,German Shepherd,6.0,27.0,Not vaccinated,Slim over the shell,Prostrat,Weight loss,Anorexia,Anorexia,5
Dog,German Shepherd,8.0,25.0,Previous kidney disease,Yellowish Discharge,Vomiting,Weight loss,Lethargy,Weakness,8
Dog,Golden Retriever,12.4,45.0,Vaccinated,Vomiting,Weight loss,Lethargy,Weight loss,Weakness,8
Dog,Mixed Breed,8.3,7.2,No previous conditions,Sneezing,Lethargy,Strong cough,Runny nose,Loss of appetite,5
Dog,Rottweiler,8.4,29.2,Dental issues,Heavy Breathing,Yellow in beak,Tail_Bobbing,Weakness,Sleeping Excessively,0
Dog,Rottweiler,9.7,25.0,Previous kidney disease,Pain,dullness,Fever,Weight loss,Weakness,8
Dog,Mixed Breed,6.6,18.4,No previous conditions,Diarrhea,Pot belly,Weight loss,Tarry Stool,Vomiting,8
Dog,German Shepherd,9.6,30.1,Skin conditions history,Fever,Nasal discharge,Respiratory distress,Pox lesion,Pain,10
Dog,Boxer,4.0,19.0,Previous heart condition,Lethargy,Diarrhea,Vomiting,Throat and Ear pain,Walking problem,8
Dog,Rottweiler,5.8,43.1,Chronic illness,Sneezing,Diarrhea,Anorexia,Weight loss,Vomiting,6
Dog,German Shepherd,14.0,36.2,Skin conditions history,Pain,coughing ,Vomiting,Iris prolapse,Moist,9
Dog,Golden Retriever,10.2,35.6,Allergies,Fatty stool,Diarrhea,Vomiting,Weight loss,Pain,7
Dog,Beagle,5.3,23.4,Recent surgery,Facial swelling,egg production decreases,stunted growth,Blindness,Distinctive bumps,0
Dog,Yorkshire Terrier,12.6,8.8,Skin conditions history,Fetopelvic dispropotion,Uteria inertia,Malpresentation,Death,Pains,10
Dog,Poodle,1.2,8.8,Dental issues,Cessation of eructation,Difficulty in breathing,Depression,Anorexia,Colic,9
Dog,Mixed Breed,9.6,8.8,No previous conditions,Fever,weakened legs,los of the ability to walk,Weight loss,Lameness,9
Dog,Labrador Retriever,9.0,34.5,Not vaccinated,Enlarged Thymus,Obstructed Lungs,Lethargy,Skin rashes,Weight loss,10
Dog,Bulldog,8.7,24.0,Chronic illness,Lethargy,Pain,Anorexia,Diarrhea,Diarrhea,7
Dog,Bulldog,5.7,30.0,Parasite history,Pain,Weight loss,Lethargy,Diarrhea,Weight loss,6
Dog,Labrador Retriever,10.8,34.7,Recent surgery,Limping,Skin colour change,Flabby,Raw,Sensitive to touch,8
Dog,Golden Retriever,3.8,33.9,Chronic illness,Dyspnea,Difficulty in breathing,Coughing,Lethargy,Nasal Discharge,10
Dog,Boxer,3.2,15.4,Skin conditions history,Swelling of udder,change in milk,Swollen,Tender to touch,Pain,7
Dog,Yorkshire Terrier,8.6,4.9,Previous heart condition,Diarrhea,Weakness,Weakness,Pox lession on skin,Pain,8
Dog,Labrador Retriever,2.7,37.5,Chronic illness,Radip onset,Stiff,Muscle Trembling,Weakness,Death,10
Dog,Labrador Retriever,9.3,30.2,Allergies,Hyperaestesia,Coughing,Pain,Weight loss,Sneezing,7
Dog,Yorkshire Terrier,8.7,6.4,Allergies,Anorexia,Diarrhea,Coughing,Weight loss,Fever,8
Dog,Rottweiler,6.9,25.0,Vaccinated,Weight loss,Anorexia,Fever,Wool is clumped,Pains to Walk,8
Dog,Poodle,4.3,5.1,Previous kidney disease,Weight loss,Lethargy,Weakness,Vomiting,Joint Pain,9
